dataset,split,image_id,label,label_name,image_path,total_lesion_union_area_pixels,total_lesion_union_area_ratio,total_lesion_sum_area_pixels,total_lesion_sum_area_ratio,microaneurysms_area_pixels,microaneurysms_area_ratio,microaneurysms_presence,microaneurysms_prob_mean,microaneurysms_prob_max,microaneurysms_component_count,microaneurysms_largest_component_area_pixels,microaneurysms_largest_component_area_ratio,haemorrhages_area_pixels,haemorrhages_area_ratio,haemorrhages_presence,haemorrhages_prob_mean,haemorrhages_prob_max,haemorrhages_component_count,haemorrhages_largest_component_area_pixels,haemorrhages_largest_component_area_ratio,hard_exudates_area_pixels,hard_exudates_area_ratio,hard_exudates_presence,hard_exudates_prob_mean,hard_exudates_prob_max,hard_exudates_component_count,hard_exudates_largest_component_area_pixels,hard_exudates_largest_component_area_ratio,soft_exudates_area_pixels,soft_exudates_area_ratio,soft_exudates_presence,soft_exudates_prob_mean,soft_exudates_prob_max,soft_exudates_component_count,soft_exudates_largest_component_area_pixels,soft_exudates_largest_component_area_ratio,lesion_presence_count
IDRiD,train,IDRiD_263,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_263.jpg,81,0.000308990478515625,97,0.000370025634765625,22,8.392333984375e-05,1,0.01425933837890625,0.32958984375,4,16,6.103515625e-05,20,7.62939453125e-05,1,0.003025054931640625,0.95947265625,1,20,7.62939453125e-05,55,0.000209808349609375,1,0.00611114501953125,0.99658203125,4,32,0.0001220703125,0,0.0,0,0.0221710205078125,0.344970703125,0,0,0.0,3
IDRiD,train,IDRiD_264,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_264.jpg,505,0.001926422119140625,526,0.00200653076171875,26,9.918212890625e-05,1,0.0145263671875,0.262939453125,4,14,5.340576171875e-05,39,0.000148773193359375,1,0.0031909942626953125,0.9228515625,2,29,0.000110626220703125,460,0.0017547607421875,1,0.008331298828125,0.99462890625,35,44,0.0001678466796875,1,3.814697265625e-06,1,0.0230560302734375,0.7607421875,1,1,3.814697265625e-06,4
IDRiD,train,IDRiD_265,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_265.jpg,33,0.000125885009765625,42,0.00016021728515625,15,5.7220458984375e-05,1,0.01416778564453125,0.1971435546875,3,10,3.814697265625e-05,17,6.4849853515625e-05,1,0.0030269622802734375,0.72802734375,2,15,5.7220458984375e-05,10,3.814697265625e-05,1,0.00571441650390625,0.955078125,1,10,3.814697265625e-05,0,0.0,0,0.0217132568359375,0.31982421875,0,0,0.0,3
IDRiD,train,IDRiD_266,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_266.jpg,13,4.9591064453125e-05,13,4.9591064453125e-05,6,2.288818359375e-05,1,0.01416015625,0.197265625,3,3,1.1444091796875e-05,0,0.0,0,0.00295257568359375,0.10302734375,0,0,0.0,7,2.6702880859375e-05,1,0.0057525634765625,0.9267578125,1,7,2.6702880859375e-05,0,0.0,0,0.021728515625,0.351318359375,0,0,0.0,2
IDRiD,train,IDRiD_267,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_267.jpg,1577,0.006015777587890625,1679,0.006404876708984375,54,0.00020599365234375,1,0.01471710205078125,0.317138671875,8,16,6.103515625e-05,28,0.0001068115234375,1,0.003204345703125,0.9052734375,3,17,6.4849853515625e-05,1356,0.0051727294921875,1,0.01264190673828125,0.99609375,67,142,0.00054168701171875,241,0.000919342041015625,1,0.0251312255859375,0.978515625,4,124,0.0004730224609375,4
IDRiD,train,IDRiD_268,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_268.jpg,3,1.1444091796875e-05,3,1.1444091796875e-05,3,1.1444091796875e-05,1,0.01409912109375,0.1971435546875,1,3,1.1444091796875e-05,0,0.0,0,0.0029506683349609375,0.2861328125,0,0,0.0,0,0.0,0,0.005687713623046875,0.322021484375,0,0,0.0,0,0.0,0,0.0216217041015625,0.320068359375,0,0,0.0,1
IDRiD,train,IDRiD_269,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_269.jpg,777,0.002964019775390625,942,0.00359344482421875,177,0.000675201416015625,1,0.01458740234375,0.330078125,20,27,0.000102996826171875,717,0.002735137939453125,1,0.005580902099609375,0.99609375,11,234,0.00089263916015625,3,1.1444091796875e-05,1,0.005779266357421875,0.7236328125,1,3,1.1444091796875e-05,45,0.000171661376953125,1,0.0221099853515625,0.947265625,1,45,0.000171661376953125,4
IDRiD,train,IDRiD_270,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_270.jpg,26,9.918212890625e-05,42,0.00016021728515625,20,7.62939453125e-05,1,0.0141754150390625,0.392578125,2,17,6.4849853515625e-05,22,8.392333984375e-05,1,0.003047943115234375,0.9765625,1,22,8.392333984375e-05,0,0.0,0,0.005649566650390625,0.269287109375,0,0,0.0,0,0.0,0,0.021514892578125,0.320068359375,0,0,0.0,2
IDRiD,train,IDRiD_271,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_271.jpg,7282,0.02777862548828125,8564,0.0326690673828125,1382,0.00527191162109375,1,0.017181396484375,0.482421875,143,47,0.000179290771484375,5531,0.021099090576171875,1,0.0229339599609375,0.99853515625,61,1090,0.00415802001953125,231,0.000881195068359375,1,0.007720947265625,0.99853515625,16,47,0.000179290771484375,1420,0.0054168701171875,1,0.0296173095703125,0.98681640625,9,482,0.00183868408203125,4
IDRiD,train,IDRiD_272,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_272.jpg,9048,0.034515380859375,10492,0.0400238037109375,1530,0.00583648681640625,1,0.0173492431640625,0.45849609375,137,51,0.000194549560546875,7887,0.030086517333984375,1,0.031707763671875,0.998046875,78,1105,0.004215240478515625,865,0.003299713134765625,1,0.01033782958984375,0.998046875,53,49,0.000186920166015625,210,0.00080108642578125,1,0.0240936279296875,0.9833984375,1,210,0.00080108642578125,4
IDRiD,train,IDRiD_273,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_273.jpg,3,1.1444091796875e-05,3,1.1444091796875e-05,3,1.1444091796875e-05,1,0.01430511474609375,0.197021484375,1,3,1.1444091796875e-05,0,0.0,0,0.00299835205078125,0.10284423828125,0,0,0.0,0,0.0,0,0.005733489990234375,0.54248046875,0,0,0.0,0,0.0,0,0.021575927734375,0.59423828125,0,0,0.0,1
IDRiD,train,IDRiD_274,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_274.jpg,133,0.000507354736328125,167,0.000637054443359375,40,0.000152587890625,1,0.015045166015625,0.2325439453125,6,31,0.000118255615234375,46,0.00017547607421875,1,0.003742218017578125,0.7548828125,6,16,6.103515625e-05,0,0.0,0,0.005687713623046875,0.375732421875,0,0,0.0,81,0.000308990478515625,1,0.0242919921875,0.9736328125,1,81,0.000308990478515625,3
IDRiD,train,IDRiD_275,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_275.jpg,107,0.000408172607421875,129,0.000492095947265625,29,0.000110626220703125,1,0.0142669677734375,0.254150390625,4,20,7.62939453125e-05,42,0.00016021728515625,1,0.003139495849609375,0.955078125,2,39,0.000148773193359375,58,0.00022125244140625,1,0.006137847900390625,0.96240234375,4,22,8.392333984375e-05,0,0.0,0,0.0217437744140625,0.31982421875,0,0,0.0,3
IDRiD,train,IDRiD_276,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_276.jpg,22,8.392333984375e-05,23,8.7738037109375e-05,3,1.1444091796875e-05,1,0.01435089111328125,0.1971435546875,1,3,1.1444091796875e-05,2,7.62939453125e-06,1,0.0030670166015625,0.5146484375,1,2,7.62939453125e-06,14,5.340576171875e-05,1,0.00589752197265625,0.94384765625,3,7,2.6702880859375e-05,4,1.52587890625e-05,1,0.02197265625,0.7841796875,1,4,1.52587890625e-05,4
IDRiD,train,IDRiD_277,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_277.jpg,9535,0.036373138427734375,10427,0.039775848388671875,925,0.003528594970703125,1,0.0170745849609375,0.39599609375,103,43,0.000164031982421875,8957,0.034168243408203125,1,0.035369873046875,0.998046875,30,2858,0.01090240478515625,545,0.002079010009765625,1,0.00830841064453125,0.99755859375,21,208,0.00079345703125,0,0.0,0,0.022064208984375,0.6787109375,0,0,0.0,3
IDRiD,train,IDRiD_278,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_278.jpg,4736,0.01806640625,5570,0.02124786376953125,861,0.003284454345703125,1,0.0159912109375,0.416015625,70,80,0.00030517578125,3697,0.014102935791015625,1,0.0162811279296875,0.99658203125,30,699,0.002666473388671875,333,0.001270294189453125,1,0.00768280029296875,0.99853515625,16,147,0.000560760498046875,679,0.002590179443359375,1,0.025177001953125,0.98583984375,2,519,0.001979827880859375,4
IDRiD,train,IDRiD_279,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_279.jpg,294,0.00112152099609375,370,0.00141143798828125,85,0.000324249267578125,1,0.0142974853515625,0.30224609375,7,23,8.7738037109375e-05,283,0.001079559326171875,1,0.0040130615234375,0.99267578125,5,107,0.000408172607421875,2,7.62939453125e-06,1,0.005809783935546875,0.72412109375,1,2,7.62939453125e-06,0,0.0,0,0.0217742919921875,0.315185546875,0,0,0.0,3
IDRiD,train,IDRiD_280,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_280.jpg,1151,0.004390716552734375,1301,0.004962921142578125,161,0.000614166259765625,1,0.01458740234375,0.40625,10,41,0.000156402587890625,1091,0.004161834716796875,1,0.00698089599609375,0.9970703125,7,524,0.0019989013671875,49,0.000186920166015625,1,0.006031036376953125,0.99365234375,5,25,9.5367431640625e-05,0,0.0,0,0.021942138671875,0.44775390625,0,0,0.0,3
IDRiD,train,IDRiD_281,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_281.jpg,1697,0.006473541259765625,1860,0.0070953369140625,192,0.000732421875,1,0.01447296142578125,0.396240234375,14,54,0.00020599365234375,1114,0.00424957275390625,1,0.006961822509765625,0.99609375,6,455,0.001735687255859375,554,0.00211334228515625,1,0.00803375244140625,0.99755859375,12,146,0.00055694580078125,0,0.0,0,0.02197265625,0.3623046875,0,0,0.0,3
IDRiD,train,IDRiD_282,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_282.jpg,187,0.000713348388671875,218,0.00083160400390625,40,0.000152587890625,1,0.014312744140625,0.36376953125,5,23,8.7738037109375e-05,57,0.000217437744140625,1,0.00316619873046875,0.9931640625,2,46,0.00017547607421875,121,0.000461578369140625,1,0.006366729736328125,0.9990234375,5,45,0.000171661376953125,0,0.0,0,0.0220794677734375,0.54931640625,0,0,0.0,3
IDRiD,train,IDRiD_283,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_283.jpg,131,0.000499725341796875,154,0.00058746337890625,28,0.0001068115234375,1,0.01416778564453125,0.2880859375,4,9,3.4332275390625e-05,35,0.000133514404296875,1,0.00307464599609375,0.947265625,3,18,6.866455078125e-05,91,0.000347137451171875,1,0.00612640380859375,0.99560546875,5,55,0.000209808349609375,0,0.0,0,0.0218048095703125,0.67431640625,0,0,0.0,3
IDRiD,train,IDRiD_284,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_284.jpg,403,0.001537322998046875,406,0.00154876708984375,8,3.0517578125e-05,1,0.0141143798828125,0.204345703125,2,5,1.9073486328125e-05,3,1.1444091796875e-05,1,0.0029773712158203125,0.61572265625,1,3,1.1444091796875e-05,395,0.001506805419921875,1,0.007480621337890625,0.99853515625,18,77,0.000293731689453125,0,0.0,0,0.0218658447265625,0.464111328125,0,0,0.0,3
IDRiD,train,IDRiD_285,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_285.jpg,2956,0.0112762451171875,3380,0.0128936767578125,437,0.001667022705078125,1,0.01520538330078125,0.5341796875,55,43,0.000164031982421875,1594,0.00608062744140625,1,0.0088043212890625,0.99755859375,36,256,0.0009765625,1156,0.0044097900390625,1,0.01200103759765625,0.9970703125,69,138,0.00052642822265625,193,0.000736236572265625,1,0.02496337890625,0.951171875,6,87,0.000331878662109375,4
IDRiD,train,IDRiD_286,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_286.jpg,3552,0.0135498046875,4242,0.01618194580078125,684,0.0026092529296875,1,0.015869140625,0.42529296875,70,34,0.00012969970703125,2520,0.009613037109375,1,0.01209259033203125,0.9970703125,44,348,0.0013275146484375,491,0.001873016357421875,1,0.00875091552734375,0.99462890625,34,47,0.000179290771484375,547,0.002086639404296875,1,0.026092529296875,0.97607421875,7,326,0.00124359130859375,4
IDRiD,train,IDRiD_287,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_287.jpg,11,4.1961669921875e-05,11,4.1961669921875e-05,3,1.1444091796875e-05,1,0.01418304443359375,0.197265625,1,3,1.1444091796875e-05,0,0.0,0,0.0029735565185546875,0.2919921875,0,0,0.0,8,3.0517578125e-05,1,0.005725860595703125,0.94384765625,1,8,3.0517578125e-05,0,0.0,0,0.02166748046875,0.32763671875,0,0,0.0,2
IDRiD,train,IDRiD_288,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_288.jpg,12,4.57763671875e-05,12,4.57763671875e-05,3,1.1444091796875e-05,1,0.01412200927734375,0.197021484375,1,3,1.1444091796875e-05,0,0.0,0,0.002960205078125,0.10302734375,0,0,0.0,9,3.4332275390625e-05,1,0.005767822265625,0.890625,2,8,3.0517578125e-05,0,0.0,0,0.0215911865234375,0.344970703125,0,0,0.0,2
IDRiD,train,IDRiD_289,4,Proliferative DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_289.jpg,5111,0.019496917724609375,6020,0.0229644775390625,995,0.003795623779296875,1,0.0164642333984375,0.478759765625,85,99,0.000377655029296875,4025,0.015354156494140625,1,0.0175018310546875,0.9970703125,40,989,0.003772735595703125,235,0.000896453857421875,1,0.0072174072265625,0.99267578125,6,119,0.000453948974609375,765,0.002918243408203125,1,0.026824951171875,0.97900390625,5,398,0.00151824951171875,4
IDRiD,train,IDRiD_290,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_290.jpg,77,0.000293731689453125,81,0.000308990478515625,6,2.288818359375e-05,1,0.01422882080078125,0.197021484375,4,3,1.1444091796875e-05,0,0.0,0,0.002986907958984375,0.10284423828125,0,0,0.0,53,0.000202178955078125,1,0.00603485107421875,0.99462890625,3,28,0.0001068115234375,22,8.392333984375e-05,1,0.021820068359375,0.927734375,1,22,8.392333984375e-05,3
IDRiD,train,IDRiD_291,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_291.jpg,136,0.000518798828125,154,0.00058746337890625,16,6.103515625e-05,1,0.01427459716796875,0.2286376953125,4,11,4.1961669921875e-05,12,4.57763671875e-05,1,0.0030460357666015625,0.82421875,1,12,4.57763671875e-05,58,0.00022125244140625,1,0.006114959716796875,0.97705078125,6,28,0.0001068115234375,68,0.0002593994140625,1,0.022491455078125,0.9677734375,1,68,0.0002593994140625,4
IDRiD,train,IDRiD_292,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_292.jpg,215,0.000820159912109375,216,0.000823974609375,3,1.1444091796875e-05,1,0.01428985595703125,0.197265625,1,3,1.1444091796875e-05,0,0.0,0,0.002986907958984375,0.2188720703125,0,0,0.0,212,0.0008087158203125,1,0.007080078125,0.9931640625,18,46,0.00017547607421875,1,3.814697265625e-06,1,0.0224761962890625,0.7509765625,1,1,3.814697265625e-06,3
IDRiD,train,IDRiD_293,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_293.jpg,351,0.001338958740234375,351,0.001338958740234375,6,2.288818359375e-05,1,0.01418304443359375,0.197265625,3,3,1.1444091796875e-05,0,0.0,0,0.0029697418212890625,0.10302734375,0,0,0.0,345,0.001316070556640625,1,0.00713348388671875,0.998046875,8,153,0.000583648681640625,0,0.0,0,0.022064208984375,0.40869140625,0,0,0.0,2
IDRiD,train,IDRiD_294,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_294.jpg,1249,0.004764556884765625,1249,0.004764556884765625,3,1.1444091796875e-05,1,0.0141754150390625,0.1971435546875,1,3,1.1444091796875e-05,0,0.0,0,0.00298309326171875,0.10302734375,0,0,0.0,1246,0.00475311279296875,1,0.01093292236328125,0.9990234375,18,377,0.001438140869140625,0,0.0,0,0.02197265625,0.525390625,0,0,0.0,2
IDRiD,train,IDRiD_295,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_295.jpg,85,0.000324249267578125,85,0.000324249267578125,3,1.1444091796875e-05,1,0.01427459716796875,0.1971435546875,1,3,1.1444091796875e-05,0,0.0,0,0.0030078887939453125,0.10284423828125,0,0,0.0,82,0.00031280517578125,1,0.006275177001953125,0.97998046875,10,20,7.62939453125e-05,0,0.0,0,0.0218658447265625,0.61279296875,0,0,0.0,2
IDRiD,train,IDRiD_296,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_296.jpg,8390,0.03200531005859375,9008,0.03436279296875,638,0.00243377685546875,1,0.01611328125,0.348876953125,75,44,0.0001678466796875,4091,0.015605926513671875,1,0.01800537109375,0.99560546875,37,616,0.002349853515625,4265,0.016269683837890625,1,0.02337646484375,0.99853515625,61,2310,0.00881195068359375,14,5.340576171875e-05,1,0.0241241455078125,0.91796875,2,12,4.57763671875e-05,4
IDRiD,train,IDRiD_297,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_297.jpg,48,0.00018310546875,66,0.00025177001953125,25,9.5367431640625e-05,1,0.01422119140625,0.321044921875,3,16,6.103515625e-05,28,0.0001068115234375,1,0.003078460693359375,0.88671875,2,16,6.103515625e-05,13,4.9591064453125e-05,1,0.005916595458984375,0.90283203125,2,7,2.6702880859375e-05,0,0.0,0,0.021728515625,0.638671875,0,0,0.0,3
IDRiD,train,IDRiD_298,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_298.jpg,252,0.0009613037109375,283,0.001079559326171875,36,0.0001373291015625,1,0.0145416259765625,0.271484375,4,27,0.000102996826171875,170,0.00064849853515625,1,0.003753662109375,0.9931640625,1,170,0.00064849853515625,77,0.000293731689453125,1,0.00627899169921875,0.98876953125,6,33,0.000125885009765625,0,0.0,0,0.0222320556640625,0.57470703125,0,0,0.0,3
IDRiD,train,IDRiD_299,3,Severe,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_299.jpg,2600,0.009918212890625,3071,0.011714935302734375,497,0.001895904541015625,1,0.01531982421875,0.379638671875,37,61,0.000232696533203125,2061,0.007862091064453125,1,0.0105133056640625,0.99658203125,21,393,0.001499176025390625,83,0.000316619873046875,1,0.006587982177734375,0.99658203125,9,27,0.000102996826171875,430,0.00164031982421875,1,0.0248870849609375,0.97705078125,4,264,0.001007080078125,4
IDRiD,train,IDRiD_300,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_300.jpg,553,0.002109527587890625,596,0.0022735595703125,47,0.000179290771484375,1,0.01416778564453125,0.355224609375,3,24,9.1552734375e-05,158,0.00060272216796875,1,0.0035533905029296875,0.99560546875,2,92,0.0003509521484375,391,0.001491546630859375,1,0.007541656494140625,0.99755859375,18,68,0.0002593994140625,0,0.0,0,0.021820068359375,0.391357421875,0,0,0.0,3
IDRiD,train,IDRiD_301,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_301.jpg,38,0.00014495849609375,62,0.00023651123046875,29,0.000110626220703125,1,0.01412200927734375,0.350341796875,3,21,8.0108642578125e-05,33,0.000125885009765625,1,0.003070831298828125,0.96728515625,2,27,0.000102996826171875,0,0.0,0,0.005645751953125,0.143310546875,0,0,0.0,0,0.0,0,0.02154541015625,0.319580078125,0,0,0.0,2
IDRiD,train,IDRiD_302,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_302.jpg,60,0.0002288818359375,83,0.000316619873046875,26,9.918212890625e-05,1,0.014251708984375,0.2139892578125,3,21,8.0108642578125e-05,57,0.000217437744140625,1,0.0031890869140625,0.9833984375,2,55,0.000209808349609375,0,0.0,0,0.0056915283203125,0.1427001953125,0,0,0.0,0,0.0,0,0.021575927734375,0.320068359375,0,0,0.0,2
IDRiD,train,IDRiD_303,2,Moderate,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_303.jpg,743,0.002834320068359375,803,0.003063201904296875,67,0.000255584716796875,1,0.01432037353515625,0.348388671875,11,17,6.4849853515625e-05,700,0.0026702880859375,1,0.005481719970703125,0.998046875,3,551,0.002101898193359375,30,0.00011444091796875,1,0.005817413330078125,0.98779296875,3,13,4.9591064453125e-05,6,2.288818359375e-05,1,0.0220794677734375,0.83349609375,1,6,2.288818359375e-05,4
IDRiD,train,IDRiD_304,1,Mild,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_304.jpg,295,0.001125335693359375,355,0.001354217529296875,69,0.000263214111328125,1,0.0142822265625,0.363525390625,4,36,0.0001373291015625,286,0.00109100341796875,1,0.004001617431640625,0.9931640625,3,237,0.000904083251953125,0,0.0,0,0.005664825439453125,0.5634765625,0,0,0.0,0,0.0,0,0.0216522216796875,0.31982421875,0,0,0.0,2
IDRiD,train,IDRiD_305,0,No DR,D:\retinaguard-ai\data\raw\IDRiD\disease_grading\B. Disease Grading\1. Original Images\a. Training Set\IDRiD_305.jpg,264,0.001007080078125,275,0.001049041748046875,15,5.7220458984375e-05,1,0.014251708984375,0.26953125,3,7,2.6702880859375e-05,11,4.1961669921875e-05,1,0.00304412841796875,0.77001953125,2,6,2.288818359375e-05,240,0.00091552734375,1,0.007183074951171875,0.99169921875,23,40,0.000152587890625,9,3.4332275390625e-05,1,0.02215576171875,0.86767578125,2,7,2.6702880859375e-05,4
